id,name,size.bytecode,size.static
217,tolower,20,528
218,__wasilibc_ensure_environ,27,824
219,__wasilibc_initialize_environ,194,1360
220,getenv,154,1120
221,dummy,3,512
222,__wasm_call_dtors,15,864
223,exit,24,896
224,dummy,4,512
225,fclose,153,1288
226,ferror,15,536
227,fflush,361,1648
228,__fmodeflags,103,1032
229,internal_register_preopened_fd,280,1320
230,__wasilibc_find_relpath,95,904
231,__wasilibc_find_abspath,313,1408
232,__wasilibc_populate_preopens,183,1296
233,__wasilibc_nocwd_openat_nomode,282,1240
234,close,35,864
235,__wasilibc_open_nomode,163,1024
236,fcntl,275,1504
237,__isatty,103,968
238,__lseek,101,976
239,__stdio_seek,18,840
240,writev,115,984
241,__stdio_write,316,1368
242,readv,114,984
243,read,114,984
244,__stdio_read,253,1224
245,__stdio_close,15,840
246,__fdopen,390,1712
247,fopen,102,1112
248,fprintf,57,904
249,__stdio_exit,389,1712
250,__toread,135,1056
251,fread,197,1288
252,__towrite,94,624
253,__fwritex,234,1368
254,fwrite,278,1384
255,__uflow,85,1032
256,getc,47,864
257,__ofl_lock,9,520
258,__ofl_unlock,3,512
259,__ofl_add,56,952
260,sprintf,56,904
261,sscanf,56,904
262,__stdout_write,60,1008
263,ungetc,105,984
264,dummy,5,512
265,__lctrans,13,808
266,strerror,87,904
267,wcrtomb,311,856
268,wctomb,26,848
269,frexp,144,1200
270,fputs,38,944
271,vfprintf,398,1568
272,printf_core,9070,18952
273,pop_arg,565,1808
274,pad,159,1168
275,long_double_not_supported,30,856
276,vsnprintf,180,1152
277,sn_write,184,1176
278,vsprintf,21,840
279,__shlim,73,608
280,__shgetc,228,1136
281,__intscan,1636,3464
282,scalbn,176,984
283,fmod,540,912
284,__floatscan,4829,8760
285,hexfloat,1401,3600
286,scanexp,602,1712
287,mbrtowc,368,752
288,mbsinit,20,544
289,vfscanf,3085,9968
290,long_double_not_supported,29,856
291,vsscanf,89,1024
292,string_read,95,1064
293,memchr,371,800
294,memcmp,75,584
295,memcpy,1000,1824
296,memset,393,1200
297,strchr,31,864
298,__strchrnul,354,1144
299,strdup,48,960
300,strlen,179,648
301,strncmp,144,624
302,strnlen,27,880
303,__multi3,116,640
