workload,label,budget,code_size,e2e,exec,waiting,compilation,interpret,jit,async,specialize,static
mp4-to-wav,sweep,90447.0,90392,850228863,671000000,179228863,358457727,27444,0,40,0,6
mp4-to-wav,sweep,208949.0,208720,511939925,510000000,1939925,3879851,27413,0,2,0,75
mp4-to-wav,sweep,262144.0,262080,452939925,451000000,1939925,3879851,27402,0,2,0,86
mp4-to-wav,sweep,482711.0,482440,225914913,225000000,914913,1829827,27358,0,1,0,131
mp4-to-wav,sweep,1048576.0,1048432,124000000,124000000,0,0,27325,0,0,0,165
mp4-to-wav,sweep,1115149.0,1114160,123000000,123000000,0,0,27273,0,0,0,217
mp4-to-wav,sweep,2576199.0,2574656,123000000,123000000,0,0,26447,0,0,0,1043
mp4-to-wav,sweep,5951488.0,5939376,123000000,123000000,0,0,25805,0,0,0,1685
mp4-to-wav,interpret,,0,16642000000,16642000000,0,0,27490,0,0,0,0
mp4-to-wav,jit,,2975744,18820013986,131000000,18689013986,18689013986,0,27490,0,0,0
mp4-to-wav,static,,58114304,131000000,131000000,0,0,0,0,0,0,27490
mp4-to-wav,unbounded min-E2E,,5939376,123000000,123000000,0,0,25805,0,0,0,1685
mp4-resize-720p,sweep,0.0,0,3571762000000,3571762000000,0,0,27490,0,0,0,0
mp4-resize-720p,sweep,1061.0,904,2462867400532,2462863000000,4400532,8801064,27489,0,1,0,0
mp4-resize-720p,sweep,2451.0,2384,1690490829490,1690481000000,9829490,19658980,27487,0,3,0,0
mp4-resize-720p,sweep,4096.0,3904,1532689977702,1532670000000,19977702,39955405,27486,0,4,0,0
mp4-resize-720p,sweep,5663.0,5408,1321099275424,1321073000000,26275424,52550849,27485,0,5,0,0
mp4-resize-720p,sweep,13081.0,12800,854042284594,853975000000,67284594,134569188,27479,0,11,0,0
mp4-resize-720p,sweep,16384.0,16384,718765373151,718679000000,86373151,172746302,27476,0,14,0,0
mp4-resize-720p,sweep,30221.0,30216,463943665251,463794000000,149665251,299330502,27465,0,25,0,0
mp4-resize-720p,sweep,65536.0,65480,271798382370,271486000000,312382370,624764740,27442,0,48,0,0
mp4-resize-720p,sweep,69815.0,69648,262373957712,262038000000,335957712,671915424,27439,0,51,0,0
mp4-resize-720p,sweep,161286.0,161280,157920626164,157155000000,765626164,1531252329,27390,0,100,0,0
mp4-resize-720p,sweep,262144.0,262064,109918505374,108435000000,1483505374,2967010748,27372,0,118,0,0
mp4-resize-720p,sweep,372600.0,372488,75324274174,73261000000,2063274174,4126548349,27356,0,134,0,0
mp4-resize-720p,sweep,860774.0,860696,31788352798,26662000000,5126352798,10252705596,27244,0,246,0,0
mp4-resize-720p,sweep,1048576.0,1048560,29029925171,24125000000,4904925171,9809850342,27219,0,270,0,1
mp4-resize-720p,sweep,1988547.0,1988544,23350498582,22493000000,857498582,1714997164,27181,0,199,0,110
mp4-resize-720p,sweep,4593911.0,4592544,20173000000,20173000000,0,0,26422,0,0,0,1068
mp4-resize-720p,sweep,10612784.0,10533520,20173000000,20173000000,0,0,24966,0,0,0,2524
mp4-resize-720p,interpret,,0,3571762000000,3571762000000,0,0,27490,0,0,0,0
mp4-resize-720p,jit,,5306392,60472278265,20197000000,40275278265,40275278265,0,27490,0,0,0
mp4-resize-720p,static,,60444952,20197000000,20197000000,0,0,0,0,0,0,27490
mp4-resize-720p,unbounded min-E2E,,10533520,20173000000,20173000000,0,0,24966,0,0,0,2524
jpegs-to-mp4,sweep,0.0,0,2642000000,2642000000,0,0,27490,0,0,0,0
jpegs-to-mp4,sweep,606.0,520,2384816057,2384000000,816057,1632114,27489,0,1,0,0
jpegs-to-mp4,sweep,1400.0,1320,2080474196,2076000000,4474196,8948392,27488,0,2,0,0
jpegs-to-mp4,sweep,3235.0,3168,1597218983,1583000000,14218983,28437966,27486,0,4,0,0
jpegs-to-mp4,sweep,4096.0,3840,1496101321,1476000000,20101321,40202642,27486,0,4,0,0
jpegs-to-mp4,sweep,7473.0,7008,1191988883,1158000000,33988883,67977766,27482,0,8,0,0
jpegs-to-mp4,sweep,16384.0,16192,809014891,728000000,81014891,162029783,27475,0,15,0,0
jpegs-to-mp4,sweep,17266.0,17016,797952146,714000000,83952146,167904292,27475,0,15,0,0
jpegs-to-mp4,sweep,39890.0,39888,571583119,454000000,117583119,235166238,27464,0,23,0,3
jpegs-to-mp4,sweep,65536.0,65504,445804732,415000000,30804732,61609464,27461,0,11,0,18
jpegs-to-mp4,sweep,92159.0,92096,344720805,333000000,11720805,23441610,27459,0,7,0,24
jpegs-to-mp4,sweep,212920.0,212832,175000000,175000000,0,0,27405,0,0,0,85
jpegs-to-mp4,sweep,262144.0,262000,151000000,151000000,0,0,27386,0,0,0,104
jpegs-to-mp4,sweep,491920.0,491920,93000000,93000000,0,0,27359,0,0,0,131
jpegs-to-mp4,sweep,1048576.0,1048512,33000000,33000000,0,0,27319,0,0,0,171
jpegs-to-mp4,sweep,1136507.0,1136288,31000000,31000000,0,0,27311,0,0,0,179
jpegs-to-mp4,sweep,2625729.0,2623968,29000000,29000000,0,0,26660,0,0,0,830
jpegs-to-mp4,sweep,6066352.0,5959584,29000000,29000000,0,0,26121,0,0,0,1369
jpegs-to-mp4,interpret,,0,2642000000,2642000000,0,0,27490,0,0,0,0
jpegs-to-mp4,jit,,3033176,23844856236,41000000,23803856236,23803856236,0,27490,0,0,0
jpegs-to-mp4,static,,58171736,41000000,41000000,0,0,0,0,0,0,27490
jpegs-to-mp4,unbounded min-E2E,,5959584,29000000,29000000,0,0,26121,0,0,0,1369
mp4-trim,sweep,0.0,0,16348000000,16348000000,0,0,27490,0,0,0,0
mp4-trim,sweep,560.0,560,16150127923,16149000000,1127923,2255846,27489,0,1,0,0
mp4-trim,sweep,1294.0,1072,15504466732,15500000000,4466732,8933464,27489,0,1,0,0
mp4-trim,sweep,2989.0,2672,13784975157,13772000000,12975157,25950315,27488,0,2,0,0
mp4-trim,sweep,4096.0,3656,12633879586,12610000000,23879586,47759173,27488,0,2,0,0
mp4-trim,sweep,6906.0,6728,9664766988,9623000000,41766988,83533976,27486,0,4,0,0
mp4-trim,sweep,15956.0,15800,2758500409,2670000000,88500409,177000818,27479,0,11,0,0
mp4-trim,sweep,16384.0,16360,2757372486,2670000000,87372486,174744972,27479,0,10,0,1
mp4-trim,sweep,36863.0,36752,1191179170,1012000000,179179170,358358341,27469,0,21,0,0
mp4-trim,sweep,65536.0,65432,851215783,596000000,255215783,510431566,27452,0,37,0,1
mp4-trim,sweep,85168.0,85136,727285945,567000000,160285945,320571890,27449,0,35,0,6
mp4-trim,sweep,196769.0,196728,430336356,422000000,8336356,16672712,27430,0,7,0,53
mp4-trim,sweep,262144.0,262088,377851250,377000000,851250,1702500,27405,0,1,0,84
mp4-trim,sweep,454609.0,454384,204000000,204000000,0,0,27379,0,0,0,111
