workload,label,budget,code_size,e2e,exec,waiting,compilation,interpret,jit,async,specialize,static
default,sweep,0.0,0,280000000,280000000,0,0,68,0,0,0,0
default,sweep,14.0,0,280000000,280000000,0,0,68,0,0,0,0
default,sweep,32.0,0,280000000,280000000,0,0,68,0,0,0,0
default,sweep,75.0,0,280000000,280000000,0,0,68,0,0,0,0
default,sweep,174.0,0,280000000,280000000,0,0,68,0,0,0,0
default,sweep,404.0,0,280000000,280000000,0,0,68,0,0,0,0
default,sweep,936.0,0,280000000,280000000,0,0,68,0,0,0,0
default,sweep,2169.0,1200,44611024,40000000,4611024,9222049,67,0,1,0,0
default,sweep,4096.0,3424,40000000,40000000,0,0,66,0,0,0,2
default,sweep,5027.0,4464,40000000,40000000,0,0,65,0,0,0,3
default,sweep,11651.0,11600,40000000,40000000,0,0,60,0,0,0,8
default,sweep,16384.0,14896,40000000,40000000,0,0,58,0,0,0,10
default,sweep,27001.0,25312,40000000,40000000,0,0,52,0,0,0,16
default,sweep,62577.0,59488,40000000,40000000,0,0,37,0,0,0,31
default,sweep,65536.0,62624,40000000,40000000,0,0,36,0,0,0,32
default,sweep,145024.0,145024,40000000,40000000,0,0,27,0,0,0,41
default,interpret,,0,280000000,280000000,0,0,68,0,0,0,0
default,jit,,72512,689786047,40000000,649786047,649786047,0,68,0,0,0
default,static,,168776,40000000,40000000,0,0,0,0,0,0,68
default,unbounded min-E2E,,145024,40000000,40000000,0,0,27,0,0,0,41
