id,name,size.bytecode,size.static
127,bs_write_ue_big,436,1128
128,scaling_list_write,2455,2432
129,bs_write32,138,1024
130,bs_write_se,364,1000
131,x264_8_pps_init,755,1008
132,x264_8_pps_write,1514,3392
133,x264_8_sei_recovery_point_write,394,1368
134,bs_init,467,736
135,bs_align_10,198,1008
136,bs_pos,113,560
137,x264_8_sei_version_write,574,1536
138,x264_8_sei_buffering_period_write,470,1480
139,x264_8_sei_pic_timing_write,761,1808
140,x264_8_sei_frame_packing_write,1276,2208
141,x264_8_sei_mastering_display_write,743,1880
142,x264_8_sei_content_light_level_write,353,1320
143,x264_8_sei_alternative_transfer_write,305,1240
144,x264_8_filler_write,236,1216
145,x264_8_sei_dec_ref_pic_marking_write,782,1752
146,x264_8_sei_avcintra_umid_write,589,1512
147,x264_8_sei_avcintra_vanc_write,520,1336
148,x264_8_validate_levels,3408,2672
149,macroblock_cache_mv_1_1,2067,760
150,macroblock_cache_mv_2_1,2067,848
151,macroblock_cache_mv_1_2,2067,760
152,macroblock_cache_mv_2_2,2067,848
153,macroblock_cache_mv_4_2,2067,760
154,macroblock_cache_mv_2_4,2067,848
155,macroblock_cache_mv_4_4,2067,760
156,macroblock_cache_mvd_1_1,2067,768
157,macroblock_cache_mvd_2_1,2067,768
158,macroblock_cache_mvd_1_2,2067,768
159,macroblock_cache_mvd_2_2,2067,768
160,macroblock_cache_mvd_4_2,2067,864
161,macroblock_cache_mvd_2_4,2067,768
162,macroblock_cache_mvd_4_4,2067,864
163,macroblock_cache_ref_1_1,2067,1208
164,macroblock_cache_ref_2_1,2067,776
165,macroblock_cache_ref_1_2,2067,1208
166,macroblock_cache_ref_2_2,2067,776
167,macroblock_cache_ref_4_2,2067,776
168,macroblock_cache_ref_2_4,2067,776
169,macroblock_cache_ref_4_4,2067,776
170,x264_8_mb_predict_mv,5288,1592
171,x264_8_mb_predict_mv_16x16,2761,1168
172,x264_8_mb_predict_mv_pskip,483,1064
173,x264_8_mb_predict_mv_direct16x16,5800,2480
174,mb_predict_mv_direct16x16_spatial_interlaced,12055,6384
175,mb_predict_mv_direct16x16_spatial_progressive,12055,6384
176,mb_predict_mv_direct16x16_temporal,8707,5928
177,x264_8_mb_predict_mv_ref16x16,8453,3424
178,x264_8_mb_mc_8x8,1278,2232
179,mb_mc_0xywh,3888,2744
180,mb_mc_01xywh,6659,4480
181,mb_mc_1xywh,2798,2264
182,x264_8_mb_mc,2129,2408
183,x264_8_macroblock_cache_allocate,7135,3288
184,x264_8_macroblock_cache_free,84,888
185,x264_8_macroblock_thread_allocate,3164,2304
186,x264_8_macroblock_thread_free,729,1456
187,x264_8_macroblock_slice_init,3365,2640
188,x264_8_macroblock_thread_init,1475,976
189,x264_8_prefetch_fenc,464,1168
190,x264_8_copy_column8,205,616
191,x264_8_macroblock_cache_load_progressive,112408,37528
192,x264_8_macroblock_cache_load_interlaced,112407,37576
193,x264_8_macroblock_deblock_strength,14798,5752
194,macroblock_deblock_strength_mbaff,4042,1968
195,x264_8_macroblock_cache_save,28711,10520
196,x264_8_macroblock_bipred_init,3167,2648
197,x264_8_mb_encode_chroma,27277,17144
198,zigzag_scan_2x4_dc,264,736
199,zigzag_scan_2x2_dc,152,632
200,idct_dequant_2x2_dconly,681,864
201,dct2x2dc,564,808
202,idct_dequant_2x2_dc,688,872
203,x264_8_predict_lossless_chroma,1260,1944
204,x264_8_predict_lossless_4x4,887,1408
205,x264_8_predict_lossless_8x8,872,1448
206,x264_8_predict_lossless_16x16,942,1368
207,x264_8_macroblock_encode,87083,52176
208,macroblock_encode_skip,1360,944
209,mb_encode_i16x16,7781,5744
210,x264_8_macroblock_probe_skip,35417,21472
211,x264_8_noise_reduction_update,1433,1144
212,x264_8_macroblock_encode_p8x8,59471,32960
213,x264_8_macroblock_encode_p4x4,5277,4584
214,x264_8_frame_deblock_row,83646,55304
215,x264_8_macroblock_deblock,23466,13416
216,x264_8_deblock_init,433,832
217,deblock_v_luma_c,145,968
218,deblock_h_luma_c,145,968
219,deblock_v_chroma_c,1961,2264
220,deblock_h_chroma_c,1961,2248
221,deblock_h_chroma_422_c,1960,2248
222,deblock_v_luma_intra_c,128,944
223,deblock_h_luma_intra_c,129,944
224,deblock_v_chroma_intra_c,1078,1832
225,deblock_h_chroma_intra_c,1078,1832
226,deblock_h_chroma_422_intra_c,1078,1832
227,deblock_h_luma_mbaff_c,2894,2600
228,deblock_h_chroma_mbaff_c,1961,2248
229,deblock_h_luma_intra_mbaff_c,2700,2400
230,deblock_h_chroma_intra_mbaff_c,1078,1832
231,deblock_strength_c,2146,2000
232,deblock_luma_c,3163,2768
233,deblock_luma_intra_c,2712,2456
234,x264_8_frame_delete,655,1600
235,x264_8_frame_copy_picture,6089,4856
236,frame_internal_csp,440,608
237,get_plane_ptr,632,1344
238,x264_8_frame_expand_border,18640,11048
239,x264_8_frame_expand_border_filtered,13585,8808
240,x264_8_frame_expand_border_lowres,4045,3008
241,x264_8_frame_expand_border_chroma,4133,2920
242,x264_8_frame_expand_border_mod16,2913,2384
243,x264_8_expand_border_mbpair,737,1008
244,x264_8_frame_cond_broadcast,62,560
245,x264_8_frame_cond_wait,177,600
246,x264_8_threadslice_cond_broadcast,106,560
247,x264_8_threadslice_cond_wait,101,576
248,x264_8_frame_new_slice,358,720
249,x264_8_frame_push,204,576
250,x264_8_frame_pop,382,1224
251,x264_8_frame_unshift,306,672
252,x264_8_frame_shift,385,1256
253,x264_8_frame_push_unused,319,1240
254,x264_8_frame_pop_unused,646,1344
255,frame_new,16523,8840
256,align_stride,197,592
257,align_plane_size,114,568
258,x264_8_frame_push_blank_unused,251,1224
259,x264_8_frame_pop_blank_unused,305,1040
260,x264_8_weight_scale_plane,766,1696
261,x264_8_frame_delete_list,282,1072
262,x264_8_sync_frame_list_init,381,1120
263,x264_8_sync_frame_list_delete,82,880
264,x264_8_sync_frame_list_push,185,592
265,x264_8_adaptive_quant_frame,6031,5096
266,ac_energy_mb,35275,9936
267,x264_8_macroblock_tree_read,1959,2704
268,macroblock_tree_rescale,2478,2384
269,x264_8_reference_build_list_optimal,1710,2048
270,x264_8_ratecontrol_init_reconfigurable,6926,5200
271,qp2qscale,135,1256
272,x264_8_ratecontrol_new,22961,18904
273,parse_zones,2766,2992
274,strcat_filename,282,1216
275,init_pass2,10566,10512
276,macroblock_tree_rescale_init,5061,3960
277,parse_zone,1482,2432
278,qscale2bits,523,1480
279,get_qscale,1145,2360
280,get_diff_limited_q,2248,2736
281,clip_qscale,8549,6568
282,vbv_pass2,2372,3424
283,count_expected_bits,349,1192
284,qscale2qp,125,1248
285,x264_8_ratecontrol_summary,600,1720
286,x264_8_ratecontrol_delete,1695,2888
287,x264_is_regular_file,203,1016
288,macroblock_tree_rescale_destroy,415,1224
289,x264_8_ratecontrol_zone_init,350,1136
290,get_zone,364,728
291,x264_8_ratecontrol_start,4020,4048
292,update_vbv_plan,1196,1168
293,rate_estimate_qscale,11670,9096
294,accum_p_qp_update,382,984
295,predict_size,143,608
296,x264_8_ratecontrol_mb,9355,6600
297,update_predictor,1069,1368
298,row_bits_so_far,236,688
299,predict_row_size_to_end,306,1224
300,predict_row_size,1461,1896
301,x264_8_ratecontrol_qp,339,1000
302,x264_8_ratecontrol_mb_qp,694,1368
303,x264_8_ratecontrol_slice_type,2661,2960
304,x264_8_ratecontrol_set_weights,937,1576
305,x264_8_ratecontrol_end,8001,5840
306,update_vbv,2336,2168
307,x264_8_hrd_fullness,955,1424
308,x264_8_threads_distribute_ratecontrol,2352,2904
309,threads_normalize_predictors,485,824
310,x264_8_threads_merge_ratecontrol,950,1648
311,x264_8_thread_sync_ratecontrol,2309,2056
312,find_underflow,1463,2384
313,fix_underflow,886,1088
314,x264_8_me_search_ref,82915,33128
315,refine_subpel,24623,16680
316,x264_8_me_refine_qpel,351,1048
317,x264_8_me_refine_qpel_refdupe,299,984
318,x264_8_me_refine_bidir_satd,17081,9896
319,x264_8_me_refine_bidir_rd,17163,10528
320,x264_8_me_refine_qpel_rd,22537,13512
321,x264_8_cavlc_init,3039,2152
322,x264_8_cabac_block_residual_8x8_rd_c,8073,4480
323,x264_8_cabac_block_residual_rd_c,8073,4464
324,x264_8_rd_cost_part,1633,2280
325,rd_cost_mb,939,1680
326,rd_cost_subpart,1343,2064
327,ssd_plane,3185,2928
328,partition_size_cabac,28539,12168
329,partition_size_cavlc,10622,5360
330,ssd_mb,376,1224
331,macroblock_size_cabac,207815,81224
332,macroblock_size_cavlc,20603,9792
333,subpartition_size_cabac,7340,4000
334,subpartition_size_cavlc,2517,2016
335,cabac_8x8_mvd,5858,4472
336,cabac_subpartition_p,1758,1048
337,cabac_mvd,10476,4696
338,cavlc_8x8_mvd,659,1920
339,cavlc_mvd,1152,1344
340,cavlc_block_residual_internal,3797,2208
341,x264_8_rdo_init,1658,1416
342,x264_8_quant_luma_dc_trellis,28591,16024
343,trellis_dc_shortcut,1530,1824
344,trellis_coef0_0,731,872
345,trellis_coef1_0,12473,4296
346,trellis_coefn_0,12958,4840
347,trellis_coef0_1,642,832
348,trellis_coef1_1,21929,7200
349,trellis_coefn_1,22417,7680
350,x264_8_quant_chroma_dc_trellis,28689,16368
351,x264_8_quant_4x4_trellis,28734,15928
352,x264_8_quant_8x8_trellis,29364,17048
353,x264_8_analyse_init_costs,791,1776
354,init_costs,3713,2712
355,x264_8_analyse_free_costs,717,1192
356,x264_8_analyse_weight_frame,1540,1656
357,x264_8_macroblock_analyse,43552,24064
358,mb_analyse_init,10850,4808
359,mb_analyse_init_qp,1702,1312
360,mb_analyse_load_costs,686,840
361,mb_analyse_inter_p16x16,6729,4576
362,mb_analyse_inter_p8x8_mixed_ref,9393,5376
363,mb_analyse_inter_p8x8,6065,3704
364,mb_analyse_inter_p4x4,5246,3480
365,mb_analyse_inter_p8x4,5075,3464
366,mb_analyse_inter_p4x8,5060,3448
367,mb_cache_mv_p8x8,4746,3384
368,mb_analyse_inter_p16x8,7723,4736
369,mb_analyse_inter_p8x16,7558,4600
370,mb_analyse_intra,29825,15576
371,mb_analyse_intra_chroma,3352,3344
372,mb_analyse_p_rd,4825,3656
373,mb_analyse_transform_rd,710,1336
374,intra_rd,664,1584
375,analyse_update_cache,19299,10720
376,intra_rd_refine,15019,7880
377,mb_init_fenc_cache,874,1360
378,mb_analyse_inter_direct,2003,2320
379,mb_analyse_inter_b16x16,32173,10144
380,mb_analyse_b_rd,4395,3008
381,mb_analyse_inter_b8x8_mixed_ref,31287,8512
382,mb_analyse_inter_b8x8,27332,7752
383,mb_analyse_inter_b16x8,28234,7616
384,mb_analyse_inter_b8x16,28151,7872
385,refine_bidir,2479,2152
386,mb_analyse_transform,1684,1808
387,mb_analyse_qp_rd,3797,2928
388,psy_trellis_init,340,1152
389,rd_cost_chroma,710,1640
390,rd_cost_i4x4,4324,4248
391,rd_cost_i8x8,5647,4952
392,mb_analyse_inter_p4x4_chroma,45798,21176
393,mb_load_mv_direct8x8,1965,1816
394,mb_cache_mv_b8x8,8510,4240
395,mb_cache_mv_b16x8,4880,3080
396,mb_cache_mv_b8x16,4880,2896
397,x264_8_weights_analyse,12298,9704
398,weight_get_h264,400,696
399,lowres_context_init,426,1080
400,slicetype_frame_cost,7539,4944
401,weight_cost_init_luma,1028,1768
402,weight_cost_luma,1666,2360
403,weight_cost_init_chroma444,1405,1896
404,weight_cost_chroma444,1358,2232
405,weight_cost_init_chroma,1622,2488
406,weight_cost_chroma,1207,2296
407,slicetype_slice_cost,1079,1408
408,weight_slice_header_cost,1049,960
409,x264_8_slicetype_analyse,14048,6360
410,macroblock_tree,4156,4040
411,scenecut,1141,1896
412,slicetype_path,2397,2312
413,slicetype_path_cost,1948,2048
414,vbv_lookahead,4355,3032
415,macroblock_tree_propagate,3375,3448
416,macroblock_tree_finish,2151,2504
417,scenecut_internal,1907,2304
418,vbv_frame_cost,444,1288
419,calculate_durations,639,880
420,x264_8_slicetype_decide,10892,6336
421,x264_8_rc_analyse_slice,3546,3200
422,slicetype_frame_cost_recalculate,2306,1864
423,cabac_ref_p,1861,1040
424,cabac_mb_type_intra,2451,1528
425,cabac_intra4x4_pred_mode,1832,1144
426,cabac_intra_chroma_pred_mode,1296,1064
427,cabac_ref_b,1873,1104
428,cabac_cbp_luma,1711,1192
429,cabac_cbp_chroma,1149,992
430,cabac_qp_delta,1572,1072
431,cabac_block_residual_422_dc,8070,4448
432,cavlc_mb_header_i,1819,1248
433,cavlc_qp_delta,1220,848
434,cavlc_block_residual_escape,977,944
435,chroma_size_cabac,13896,4208
436,chroma_size_cavlc,2249,1928
437,partition_i4x4_size_cabac,3779,2256
438,partition_i4x4_size_cavlc,1195,1536
439,partition_i8x8_size_cabac,4078,2416
440,partition_i8x8_size_cavlc,2479,2040
441,cavlc_intra4x4_pred_size,747,768
442,slicetype_mb_cost,18788,10024
443,x264_8_predict_16x16_dc_c,530,1464
444,x264_8_predict_16x16_h_c,286,664
445,x264_8_predict_16x16_v_c,356,728
446,x264_8_predict_16x16_p_c,1261,1480
447,x264_8_predict_8x8c_dc_c,1044,1248
448,x264_8_predict_8x8c_h_c,244,632
449,x264_8_predict_8x8c_v_c,261,656
450,x264_8_predict_8x8c_p_c,1261,1144
451,x264_8_predict_8x16c_dc_c,2015,1776
452,x264_8_predict_8x16c_h_c,244,632
453,x264_8_predict_8x16c_v_c,261,656
454,x264_8_predict_8x16c_p_c,1370,1384
455,x264_8_predict_4x4_dc_c,451,704
456,x264_8_predict_4x4_h_c,259,640
457,x264_8_predict_4x4_v_c,114,584
458,x264_8_predict_8x8_dc_c,982,1088
459,x264_8_predict_8x8_h_c,704,1024
460,x264_8_predict_8x8_v_c,260,672
461,x264_8_predict_16x16_init,194,648
462,predict_16x16_dc_left_c,458,1160
463,predict_16x16_dc_top_c,447,1128
464,predict_16x16_dc_128_c,232,640
465,x264_8_predict_8x8c_init,194,648
466,predict_8x8c_dc_left_c,724,968
467,predict_8x8c_dc_top_c,549,872
468,predict_8x8c_dc_128_c,188,608
469,x264_8_predict_8x16c_init,194,648
470,predict_8x16c_dc_left_c,502,808
471,predict_8x16c_dc_top_c,549,872
472,predict_8x16c_dc_128_c,188,608
473,x264_8_predict_8x8_init,333,752
474,predict_8x8_ddl_c,2901,2104
475,predict_8x8_ddr_c,2942,2136
476,predict_8x8_vr_c,3305,2256
477,predict_8x8_hd_c,4024,2360
478,predict_8x8_vl_c,3163,2176
479,predict_8x8_hu_c,2611,1720
480,predict_8x8_dc_left_c,605,856
481,predict_8x8_dc_top_c,605,856
482,predict_8x8_dc_128_c,195,624
483,predict_8x8_filter_c,5747,2392
484,x264_8_predict_4x4_init,304,728
485,predict_4x4_ddl_c,1121,1088
486,predict_4x4_ddr_c,1132,1112
487,predict_4x4_vr_c,1271,1152
488,predict_4x4_hd_c,1270,1144
489,predict_4x4_vl_c,1226,1128
490,predict_4x4_hu_c,740,936
491,predict_4x4_dc_left_c,275,648
492,predict_4x4_dc_top_c,307,648
493,predict_4x4_dc_128_c,121,592
494,x264_8_pixel_ssd_wxh,2387,2536
495,x264_8_pixel_ssd_nv12,477,1336
496,pixel_ssd_nv12_core,746,1000
497,x264_8_pixel_ssim_wxh,1232,2024
498,x264_8_field_vsad,1001,1664
499,x264_8_pixel_init,2347,2664
500,x264_pixel_sad_16x16,447,1208
501,x264_pixel_sad_16x8,447,1208
502,x264_pixel_sad_8x16,447,1208
503,x264_pixel_sad_8x8,447,1208
504,x264_pixel_sad_8x4,447,1208
505,x264_pixel_sad_4x8,447,1208
506,x264_pixel_sad_4x4,447,1208
507,x264_pixel_sad_4x16,447,1208
508,x264_pixel_sad_x3_16x16,260,1256
509,x264_pixel_sad_x3_16x8,260,1256
510,x264_pixel_sad_x3_8x16,260,1256
511,x264_pixel_sad_x3_8x8,260,1256
512,x264_pixel_sad_x3_8x4,260,1256
513,x264_pixel_sad_x3_4x8,260,1256
514,x264_pixel_sad_x3_4x4,260,1256
515,x264_pixel_sad_x4_16x16,322,1400
516,x264_pixel_sad_x4_16x8,322,1400
517,x264_pixel_sad_x4_8x16,322,1400
518,x264_pixel_sad_x4_8x8,322,1400
519,x264_pixel_sad_x4_8x4,322,1400
520,x264_pixel_sad_x4_4x8,322,1400
521,x264_pixel_sad_x4_4x4,322,1400
522,x264_pixel_ssd_16x16,438,1464
523,x264_pixel_ssd_16x8,438,1464
524,x264_pixel_ssd_8x16,438,1080
525,x264_pixel_ssd_8x8,438,1080
526,x264_pixel_ssd_8x4,438,1080
527,x264_pixel_ssd_4x8,438,888
528,x264_pixel_ssd_4x4,438,1472
529,x264_pixel_ssd_4x16,438,888
530,x264_pixel_satd_16x16,928,1800
531,x264_pixel_satd_16x8,452,1368
532,x264_pixel_satd_8x16,458,1376
533,x264_pixel_satd_8x8,242,1136
534,x264_pixel_satd_8x4,2859,2224
535,x264_pixel_satd_4x8,242,1136
536,x264_pixel_satd_4x4,2289,1600
537,x264_pixel_satd_4x16,458,1376
538,x264_pixel_satd_x3_16x16,260,1256
539,x264_pixel_satd_x3_16x8,260,1256
540,x264_pixel_satd_x3_8x16,260,1256
541,x264_pixel_satd_x3_8x8,260,1256
542,x264_pixel_satd_x3_8x4,260,1256
543,x264_pixel_satd_x3_4x8,260,1256
544,x264_pixel_satd_x3_4x4,260,1256
545,x264_pixel_satd_x4_16x16,322,1400
546,x264_pixel_satd_x4_16x8,322,1400
547,x264_pixel_satd_x4_8x16,322,1400
548,x264_pixel_satd_x4_8x8,322,1400
549,x264_pixel_satd_x4_8x4,322,1400
550,x264_pixel_satd_x4_4x8,322,1400
551,x264_pixel_satd_x4_4x4,322,1400
552,x264_pixel_hadamard_ac_16x16,403,1224
553,x264_pixel_hadamard_ac_16x8,240,1064
554,x264_pixel_hadamard_ac_8x16,254,1072
555,x264_pixel_hadamard_ac_8x8,178,976
556,x264_pixel_ads4,728,1624
557,x264_pixel_ads2,562,1440
558,x264_pixel_ads1,472,1304
559,x264_pixel_sa8d_16x16,460,1336
560,x264_pixel_sa8d_8x8,163,984
561,pixel_var_16x16,489,1344
562,pixel_var_8x16,489,1008
563,pixel_var_8x8,489,1008
564,pixel_var2_8x16,889,1920
565,pixel_var2_8x8,889,1920
566,ssim_4x4x2_core,930,1440
567,ssim_end4,1076,1320
568,pixel_vsad,429,1192
569,pixel_asd8,457,1432
570,intra_sad_x3_4x4,275,1360
571,intra_satd_x3_4x4,275,1360
572,intra_sad_x3_8x8,298,1384
573,intra_sa8d_x3_8x8,298,1384
574,intra_sad_x3_8x8c,275,1360
575,intra_satd_x3_8x8c,275,1360
576,intra_sad_x3_8x16c,275,1360
577,intra_satd_x3_8x16c,275,1360
578,intra_sad_x3_16x16,275,1360
579,intra_satd_x3_16x16,275,1360
580,pixel_hadamard_ac,4938,2464
581,sa8d_8x8,4728,2800
582,ssim_end1,457,736
583,x264_8_dct_init,414,808
584,sub4x4_dct,3042,1704
585,add4x4_idct,3342,1376
586,sub8x8_dct,311,1224
587,sub8x8_dct_dc,756,1448
588,add8x8_idct,233,1152
589,add8x8_idct_dc,298,1192
590,sub8x16_dct_dc,1259,2072
591,sub16x16_dct,312,1224
592,add16x16_idct,234,1160
593,add16x16_idct_dc,433,1304
594,sub8x8_dct8,6687,3176
595,add8x8_idct8,9362,2728
596,sub16x16_dct8,312,1224
597,add16x16_idct8,234,1160
598,dct4x4dc,2871,1168
599,idct4x4dc,2751,1144
600,dct2x4dc,1400,1240
601,pixel_sub_wxh,456,800
602,sub4x4_dct_dc,474,1120
603,add4x4_idct_dc,889,840
604,x264_8_zigzag_init,311,728
605,zigzag_scan_8x8_field,1971,2192
606,zigzag_scan_8x8_frame,1971,2192
607,zigzag_scan_4x4_field,300,720
608,zigzag_scan_4x4_frame,488,944
609,zigzag_sub_8x8_field,15445,6600
610,zigzag_sub_8x8_frame,15445,6480
611,zigzag_sub_4x4_field,3749,2000
612,zigzag_sub_4x4_frame,3749,2000
613,zigzag_sub_4x4ac_field,3718,2000
614,zigzag_sub_4x4ac_frame,3718,2000
615,zigzag_interleave_8x8_cavlc,595,768
616,x264_8_plane_copy_c,234,1160
617,x264_8_plane_copy_swap_c,447,840
618,x264_8_plane_copy_interleave_c,489,1008
619,x264_8_plane_copy_deinterleave_c,489,1000
620,x264_8_frame_init_lowres,1434,1776
621,x264_8_mc_init,1207,1424
622,mc_luma,949,1472
623,get_ref,986,1592
624,mc_chroma,1558,1400
625,pixel_avg_16x16,297,1048
626,pixel_avg_16x8,305,1048
627,pixel_avg_8x16,305,1048
628,pixel_avg_8x8,297,1048
629,pixel_avg_8x4,305,1048
630,pixel_avg_4x16,305,1048
631,pixel_avg_4x8,305,1048
632,pixel_avg_4x4,297,1048
633,pixel_avg_4x2,305,1048
634,pixel_avg_2x8,305,1048
635,pixel_avg_2x4,305,1048
636,pixel_avg_2x2,296,1048
637,weight_cache,70,568
638,mc_copy_w16,145,968
639,mc_copy_w8,145,968
640,mc_copy_w4,145,968
641,store_interleave_chroma,459,752
642,load_deinterleave_chroma_fenc,157,960
643,load_deinterleave_chroma_fdec,157,960
644,plane_copy_deinterleave_rgb_c,626,1184
645,plane_copy_deinterleave_v210_c,826,1240
646,hpel_filter,2826,1520
647,prefetch_fenc_null,60,568
648,prefetch_ref_null,46,560
649,memzero_aligned,98,904
650,frame_init_lowres_core,2190,1584
651,integral_init4h,517,760
652,integral_init8h,649,808
653,integral_init4v,762,792
654,integral_init8v,315,648
655,mbtree_propagate_cost,1148,1336
656,mbtree_propagate_list,5094,1912
657,mbtree_fix8_pack,369,1024
658,mbtree_fix8_unpack,331,880
659,pixel_avg,481,992
660,mc_weight,1135,1368
661,mc_copy,285,1184
662,pixel_avg_wxh,481,1000
663,pixel_avg_weight_wxh,642,1112
664,x264_8_frame_filter,3337,2944
665,mc_weight_w2,161,984
666,mc_weight_w4,161,984
667,mc_weight_w8,161,984
668,mc_weight_w12,161,984
669,mc_weight_w16,161,984
670,mc_weight_w20,161,984
671,x264_8_quant_init,933,1232
672,quant_8x8,856,744
673,quant_4x4,855,744
674,quant_4x4x4,1226,848
675,quant_4x4_dc,675,712
676,quant_2x2_dc,1553,880
677,dequant_4x4,775,872
678,dequant_4x4_dc,707,864
679,dequant_8x8,777,872
680,idct_dequant_2x4_dc,1724,1264
681,idct_dequant_2x4_dconly,1711,1256
682,optimize_chroma_2x2_dc,6807,2792
683,optimize_chroma_2x4_dc,6807,3368
684,denoise_dct,547,768
685,decimate_score15,857,1272
686,decimate_score16,846,1288
687,decimate_score64,847,816
688,coeff_last4,239,640
689,coeff_last8,239,752
690,coeff_last15,239,960
691,coeff_last16,239,992
692,coeff_last64,239,592
693,coeff_level_run4,526,1112
694,coeff_level_run8,526,1112
695,coeff_level_run15,526,1112
696,coeff_level_run16,526,1112
697,x264_8_cabac_init,1028,1000
698,x264_8_cabac_context_init,320,1016
699,x264_8_cabac_encode_init_core,106,584
700,x264_8_cabac_encode_init,152,1000
701,x264_8_cabac_encode_decision_c,512,1112
702,cabac_encode_renorm,235,952
703,cabac_putbyte,637,792
704,x264_8_cabac_encode_bypass_c,202,936
705,x264_8_cabac_encode_ue_bypass,578,1352
706,x264_8_cabac_encode_terminal_c,107,896
707,x264_8_cabac_encode_flush,556,1232
708,x264_8_cabac_mb_skip,195,968
709,x264_8_cabac_block_residual_c,4376,3400
710,x264_8_macroblock_write_cabac,146923,72552
711,cabac_field_decoding_flag,566,1136
712,cabac_ref_p,1241,1336
713,cabac_mvd,3607,3272
714,cabac_subpartition_p,332,1136
715,cabac_8x8_mvd,5858,4472
716,cabac_mb_type_intra,729,1800
717,cabac_intra4x4_pred_mode,393,1240
718,cabac_intra_chroma_pred_mode,669,1304
719,cabac_ref_b,1253,1424
720,bs_init,467,736
721,bs_write,571,752
722,bs_flush,309,632
723,cabac_cbp_luma,636,1344
724,cabac_cbp_chroma,656,1256
725,cabac_qp_delta,1108,1424
726,cabac_block_residual_422_dc,4373,3432
727,x264_8_macroblock_write_cavlc,19006,11080
728,bs_pos,113,560
729,bs_write1,372,664
730,bs_write_ue,144,920
731,bs_align_0,123,992
732,bs_write,571,752
733,bs_init,467,736
734,bs_write_te,183,936
735,cavlc_mvd,563,1288
736,cavlc_8x8_mvd,659,1920
737,cavlc_mb_header_i,1663,1848
738,cavlc_qp_delta,935,1176
739,cavlc_block_residual_internal,4227,2520
740,bs_flush,309,632
741,bs_write_se,364,1000
742,cavlc_block_residual_escape,1121,1496
743,x264_8_encoder_open,16290,11464
744,validate_parameters,42720,18424
745,set_aspect_ratio,839,1568
746,mbcmp_init,2390,1568
747,chroma_dsp_init,1169,1704
748,x264_is_regular_file,203,1016
